X.OTU.ID	S15	S3	S17	S18	S10	S30	S2	S11	S20	S26	S16	S35	S23	S21	S1	S24	S39	S8	S31	S19	S12	S9	S22	S37	S29	S7	S32	S14	S4	S36	S5	S25	S27	S40	S33	S28	S6	S13	taxonomy
358030	25	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
196271	0	0	0	0	0	0	5	3	0	3	24	11	0	0	0	0	0	0	0	1	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
196270	8	0	0	5	0	0	7	3	5	0	2	0	0	0	6	8	0	0	1	0	6	9	3	10	2	3	2	3	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
297149	0	6	1	10	0	0	0	0	0	54	0	1	0	0	0	0	31	0	0	4	0	0	0	0	0	3	2	0	0	35	0	14	5	1	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
3604981	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
240755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	215	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__influenzae
326482	0	0	0	0	0	0	564	0	0	0	5	0	0	0	102	0	447	0	0	397	0	0	0	0	0	11	0	153	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
4393540	0	0	0	154	0	0	0	0	0	0	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__
4339144	0	50	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	1	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	21	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__
4369050	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
198830	2	0	0	0	0	4	0	0	2	0	4	0	2	0	0	0	0	1	0	0	2	0	0	7	0	1	0	1	0	0	0	5	0	0	0	2	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
3557915	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
167609	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
535707	1	0	1	0	0	1	0	0	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__longum
182456	0	0	4	0	0	0	0	0	0	0	42	0	0	0	12	0	14	6	0	0	6	0	3	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
193575	31	27	124	0	0	32	1	11	14	0	13	0	3	0	1	0	0	12	0	1	4	10	0	4	5	3	63	4	145	0	17	0	3	24	17	0	0	0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella
199054	23	0	0	0	0	0	2	0	0	0	0	11	0	0	0	0	1	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
176062	6	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	19	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
2309802	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	72	0	8	0	0	400	104	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
1551174	4	0	106	5	0	91	7	21	33	0	1	0	6	7	1	9	32	0	1	0	131	8	0	17	5	6	8	1	0	1	0	0	0	0	0	0	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
1654480	0	0	17	0	0	0	6	0	13	0	0	4	4	1	4	5	15	5	0	0	0	7	6	0	0	16	6	0	0	0	0	0	9	1	25	4	10	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
194033	61	3	18	0	1	38	0	0	29	76	2	19	16	1	19	0	4	0	0	2	20	13	0	19	0	0	5	4	0	0	14	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
196893	1	0	0	0	6	19	18	0	0	0	9	0	0	0	2	0	0	6	0	1	1	0	5	2	0	0	0	0	0	0	0	5	0	0	0	28	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
349640	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
302647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__
4476964	31	0	0	137	0	612	0	0	0	0	0	0	15	155	0	1142	73	2	0	0	0	354	0	0	0	0	0	0	84	979	0	0	1	134	5	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis
521515	6	2	0	1	49	26	19	0	6	0	15	28	13	78	0	38	98	5	0	30	420	4	0	267	231	46	4	3	0	0	0	0	0	0	0	18	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
199301	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
4331360	0	13	0	0	0	16	0	0	0	0	1	0	0	11	0	0	42	0	0	0	0	0	19	10	6	134	0	25	0	0	0	33	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
167468	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__
185864	2	0	0	0	4	0	18	0	4	0	0	0	2	0	0	1	0	0	0	0	0	1	0	1	0	4	0	1	0	0	0	0	0	0	44	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4429239	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
342449	7	0	0	0	0	0	9	0	1	0	0	4	0	0	1	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
865671	0	15	6	4	10	13	18	0	0	1	0	0	0	1	7	0	0	2	12	24	0	6	0	0	2	0	0	4	0	0	0	10	33	0	0	2	7	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
185486	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	15	0	2	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
508875	3	0	15	0	0	133	5	0	0	0	0	0	0	22	0	20	70	12	0	0	0	1	1	0	30	3	10	0	26	0	0	0	0	0	0	9	0	15	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
3865949	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	5	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1740161	1	0	71	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	5	31	2	6	2	2	9	0	0	0	27	0	0	0	18	0	2	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
178928	0	0	0	0	0	0	20	2	0	8	20	15	0	0	7	0	0	0	0	1	183	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
3069023	2	90	18	3	66	6	117	0	79	0	2	0	12	0	6	72	11	1	0	1	21	21	6	36	0	61	5	5	0	0	0	0	0	0	200	43	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
352617	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__plebeius
355938	2	0	0	0	0	2	0	0	0	0	1	3	2	0	0	0	0	1	0	0	5	0	0	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
298651	0	0	0	0	0	5	0	0	0	0	14	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	5	0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__biforme
178217	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
178211	3	6	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
4413581	24	1	0	0	0	0	0	0	1	0	3	0	4	0	0	6	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
183220	0	0	0	0	0	0	5	0	0	3	10	7	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
189960	5	547	382	711	1	0	91	0	83	0	171	0	0	6	52	21	420	0	106	0	54	486	11	4	0	241	1130	26	0	0	174	1284	33	93	926	20	8	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
175883	53	351	80	2	8	0	1	221	36	155	0	87	0	16	23	36	149	0	0	0	2	116	19	97	0	38	20	21	0	62	32	121	0	461	7	16	0	5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4344749	0	0	0	33	0	0	0	1	0	9	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	21	0	0	0	125	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
847711	15	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
525515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__
2256427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
263203	0	0	0	2	0	17	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
189210	18	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
204681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	167	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
34791	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	43	0	0	0	0	0	0	9	0	0	0	0	36	82	0	0	0	7	13	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
212686	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
577294	116	0	0	36	54	0	75	25	10	0	2	0	0	0	0	0	30	20	25	5	18	79	0	59	0	0	415	5	0	0	115	0	0	0	0	12	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
196307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
3732048	0	0	0	0	0	1	0	0	2	1	0	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	6	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
194792	0	3	0	0	0	0	0	0	0	0	17	0	1	0	0	0	0	0	0	3	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
366386	15	2	0	12	103	208	58	42	30	0	86	43	7	57	37	81	0	23	0	20	43	28	6	51	58	55	65	1	0	50	6	0	0	0	0	193	6	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__formicigenerans
307680	3	0	2	2	31	0	3	3	0	0	4	10	3	0	1	7	10	0	0	2	4	2	9	2	0	3	6	0	14	5	0	17	0	4	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1788466	0	6	0	5	0	0	0	0	1	18	0	0	0	0	0	1	19	0	0	0	0	0	2	0	0	0	1	0	0	11	0	7	1	1	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
537085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	267	0	8	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
182595	0	0	0	0	0	2	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	3	1	0	0	0	0	0	5	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
358757	418	144	2	0	0	0	1	1	11	0	0	0	546	0	0	1	0	83	16	0	1454	0	0	0	0	131	0	17	0	0	0	0	0	0	0	0	0	82	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila
198956	12	0	4	8	3	0	0	0	7	0	4	4	3	0	1	1	0	1	0	1	10	4	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae
333028	0	0	0	0	0	0	0	0	0	0	1245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
4465910	0	1	0	0	0	1	2	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	2	0	3	1	0	0	1	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis
593422	0	0	0	0	0	0	6	0	1	1	0	1	0	0	1	0	0	0	0	0	4	0	0	3	0	0	0	1	0	0	0	0	0	0	9	0	10	15	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__
177679	4	0	7	4	8	7	0	0	4	5	0	0	1	0	2	1	0	1	0	0	0	4	1	4	1	0	4	0	3	0	9	0	1	7	0	0	1	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
761968	0	12	65	0	4	110	0	6	16	0	57	29	19	0	4	6	0	5	4	20	38	9	0	23	13	33	3	26	0	0	3	118	0	6	9	26	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1529190	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	1	0	0	5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
842291	8	0	0	2	70	34	3	19	1	0	0	0	0	0	1	5	0	5	0	1	110	1	0	7	0	13	0	0	0	0	0	1	0	0	0	0	0	12	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
186233	0	0	10	0	0	0	0	0	0	0	0	0	0	0	9	25	0	0	0	0	3	0	68	4	0	0	0	0	0	0	17	626	0	0	0	0	11	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
184610	0	0	5	1968	817	5	10	936	211	0	0	0	0	552	0	1	0	83	1411	84	0	0	318	155	0	0	0	0	0	400	0	0	0	0	654	930	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
669771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
307661	2	0	13	18	8	10	14	0	5	0	17	1	1	0	0	0	0	0	0	0	3	2	0	0	0	0	5	13	0	6	0	0	0	0	1	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
4459631	0	0	0	4	1	0	4	0	0	0	0	0	2	0	0	4	2	0	4	5	0	0	6	1	0	7	0	0	2	0	22	0	2	0	0	8	9	70	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
305207	158	29	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
173822	1	0	0	1	4	2	1	0	0	0	0	0	2	0	1	3	0	0	0	0	6	0	0	5	0	0	1	1	0	0	0	0	0	0	8	1	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
195236	0	2	2	0	0	2	77	3	0	0	2	2	0	0	12	0	0	1	0	0	3	0	3	0	0	4	4	1	0	0	0	3	0	0	3	0	0	5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
210542	0	7	0	0	6	0	1	0	3	0	5	0	8	2	0	2	1	0	0	0	10	2	0	0	17	5	0	0	0	0	0	0	0	0	1	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
564334	0	2	1	3	6	0	0	0	0	137	0	1	3	0	0	6	6	0	0	0	0	23	0	2	0	10	3	0	0	0	4	2	0	17	1	2	3	25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
254662	0	22	0	0	0	0	2	2	0	0	0	9	0	0	0	6	0	0	0	0	0	0	0	0	0	7	5	44	0	6	0	0	0	0	4	0	74	42	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
168071	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	4	1	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
313423	0	0	9	0	14	0	0	0	9	0	6	2	1	0	1	0	0	0	0	0	0	1	0	4	0	0	0	2	0	4	0	9	4	0	11	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
4449054	0	0	1	0	0	0	0	0	0	0	252	0	0	0	0	0	1	0	279	1	0	1720	0	0	0	588	0	0	0	0	0	0	0	636	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
41229	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
183829	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
3101394	0	6	0	0	0	0	0	0	0	0	0	2	0	8	2	0	0	2	1	0	0	0	0	8	0	0	8	0	0	5	0	0	13	0	34	0	246	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae
293869	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
757622	0	2	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__
299295	4	0	0	0	13	0	6	0	0	24	27	0	20	0	0	0	3	6	0	0	4	68	0	0	0	0	51	5	0	0	0	13	12	24	0	0	2	17	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
321774	11	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
195015	0	0	0	1	0	0	63	3	0	0	56	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
321005	4	0	9	11	0	2	3	2	4	0	0	2	0	1	7	0	4	0	0	7	1	0	0	2	0	0	1	5	0	3	4	0	0	1	0	4	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
172777	0	0	15	5285	2418	8	27	2778	251	0	1	0	0	655	0	1	0	105	2114	234	0	0	626	490	0	0	0	0	0	1157	0	0	0	0	1750	2595	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
316267	0	0	0	1	0	0	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	9	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__
355909	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
1776714	43	1	2	0	0	0	20	0	3	0	17	3	0	0	9	0	0	0	0	3	20	0	12	0	0	0	2	0	0	0	0	9	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
