	S12	S10	S11	S1	S28	S8	S20	S15	S39	S27	S21	S3	S32	S14	S9	S25	S33	S4	S40	S37	S19	S30	S22	S26	S16	S2	S36	S7	S6	S17	S5	S35	S23	S18	S24	S31	S29	S13
K01686	0.745286436462	1.10833641447	1.54047746386	1.49775563372	1.29746716322	1.57680213908	0.768057497216	0.70811818383	1.01906602755	0.938898542921	1.93820834608	1.29078861105	1.17524259418	0.936075531215	0.946367347149	1.57659476003	2.21794461215	1.42546012141	1.03622476596	1.16075067142	1.05873164273	1.15014240847	1.97244723061	1.48872606103	0.788559367528	0.845787567158	1.8629051092	1.17203920161	1.28043559923	1.24389573021	2.11503522287	1.32558702794	1.09654718628	1.24704628453	0.979972479787	1.70784620156	1.08194066489	1.47573604047
K01687	1.54180543416	1.20950408052	1.34942164208	1.54160332842	1.32592123696	2.12307074127	1.28254908963	0.80948568861	1.40902938742	1.28630202325	1.295901131	1.28699670074	1.12129182112	1.2868981766	1.40745441983	2.12279151765	2.50031222963	0.572447748665	0.98780646571	1.37587089486	1.06583554425	2.13003227988	1.22226098911	1.66334784271	1.47495547726	1.83837281228	1.54199741434	1.07043888239	1.38729593279	1.12150381422	1.3961071648	1.49275506056	1.20405540498	1.05595543617	1.84823586176	1.33636998409	1.76481258841	0.88265923048
K01689	1.29090688536	1.34636260707	1.89772336921	1.23661408331	1.92316924467	1.65700105559	0.825819255814	1.06135100686	1.15451848597	0.808091244234	1.40190888021	1.36574950408	0.984368206287	1.38250871529	1.25473797541	1.65678312888	2.05474203807	1.22424590033	0.92865928918	0.956419028088	0.815402287134	1.91647849278	1.42951712386	0.950142337041	0.975662385992	1.41873998098	1.23657442503	0.996974138518	1.43872894986	1.18954320407	1.87159085137	1.22769884474	1.27234825028	1.78547587306	1.00362004897	1.4509221839	1.00303715454	1.78695660335
K01690	0	0	0	0	0	0	0	0	0	0	0	0	0.13354399502	0.366280910668	0	0	0	0	0	0	0	0	0	0.0765980268973	0	0	0	0	0	0	0	0	0	0.175541965775	0	0.342595238706	0	0
K01692	0	0	0	0	0	0	0	0	0.04351286598	0	0	0	0.0222367675612	0.150506236934	0	0	0	0	0	0	0	0	0	0.0432166408835	0	0	0	0	0	0.054272922925	0	0.052515295351	0	0.196167715515	0	0.433481012401	0	0
K01693	0.577597765214	0.564497247863	0.579131371721	0.847590578444	0.942563106514	0.548276792114	0.570663978583	0.547740562324	0.327215907238	0	1.05459778039	0.326646081711	0.566121087966	0.597533194195	0.407530467919	0.548204683435	0.590921924128	0.221083818905	0.560956840965	0.426866949097	0.974399855351	0.848478669344	0.457915137652	0.428707037902	0.571853996463	0	0.515229346473	0.321927185168	0	0.502116004738	0.589055865475	0.503833283854	0.358981149653	0.417688448719	0	0.290051381264	0	0
K01695	0.60224649869	0	0.6984739058	0.360168290853	0	0.861561455181	0.409380773319	0.460899808886	0.690507834109	0.576167927515	0.541637777144	0.65831478592	0.641931986794	0.919662693472	0.756648568735	0.861448143694	0.89614728713	1.40967416469	0.739097395004	0.714099728144	0.765725304295	0	0	0.681748554379	0.660208236359	0	0.404244384202	0.533248191073	0	0.895045426977	1.05613229684	0.600712170002	0.238956686509	0.735366512908	0.699501011078	0.719053087171	0.568674560359	0.332514321682
K01696	0.956706378481	0.952443654657	0.981254857943	0.965287614299	0	0.780430606913	0.594863495324	0.553626944607	0.945515845616	1.23431309852	0.77539548137	0.813575432055	0.706797589073	1.43867497119	0.868294196722	0.780327965654	1.23426218723	0.482145134919	0.852156895765	0.748052588023	1.00483969962	0	1.49449374932	0.96762023367	0.775611863669	0.902246273265	0.920905379104	0.465094024541	0.571051108496	0.580118784689	1.35949501832	0.708830371337	0.687697575726	0.962795096073	1.12317192495	0.730800372236	0.659363892641	0.634716329111
K01697	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0129127708413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104946612194	0	0	0	0	0	0
K01698	0.324199065894	0	0	0.190673937177	0	0	0	0.229719874155	0.220184056997	0	0.34820560466	0.0976419799855	0.232203231005	0.303711658382	0.0634972298733	0	0	0	0	0.108499705071	0.566888550935	0	0	0.09194092476	0.159993824825	0	0	0	1.38342771978	0.133451255946	0	0.195269504843	0.270951673228	0.180327903122	0.144054691783	0.223903523559	0	0.528291065217
K01699	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0462395984225	0	0	0	0	0	0	0	0	0	0.101719781038	0	0	0	0	0	0	0	0.0215055064192	0	0	0	0	0	0
K01703	1.5927796684	1.41634449663	1.1871884142	1.27476508362	1.83617497609	1.16762706603	1.1763865076	0.965713538629	1.31079563613	0.907829136175	1.02584626367	0.915875753957	0.985371759292	0.988128125673	1.03897062043	1.16747350117	1.91349757789	0.786925226186	0.89896313009	0.924411068437	1.07604457498	0.797379728668	1.44359087624	0.879641416436	1.26636502537	1.27848211474	0.868728760644	1.12534708986	1.96344230546	1.04725849548	1.02388403955	1.21465176256	1.24581181392	1.12395259533	1.15883903708	0.91718243918	2.20178654953	0.850369919658
K01704	1.51495413221	1.90141592086	0.773608590213	0.758162178033	1.44983245004	0.486943328221	0.512547229616	0.682215581001	1.1073678435	1.41857494777	1.36632519626	0.6084363296	1.25097744053	0.647385121739	0.783966021928	0.486879286043	1.26248139459	0.655726525679	0.871770961599	1.16778456503	0.827953385645	0.783228847296	0	0.847541838208	0.861937393568	1.29520863183	0.570935030932	0.768694564032	1.09305770354	1.1928919832	0	1.07871798989	1.0405624672	0.525338302528	1.07829068383	0.519189795477	1.22052993092	0.728187965633
K01706	0	0	0.165745602877	0	0	0	0	0	0	0	0	0.101714281855	0.426800385168	0.903794171472	0	0	0	0	0	0	0	0	0	0.435146672559	0	0	0	0	1.4597746872	0	0	0.046155056826	0	0.376207975904	0	0.703255277982	0	2.01007445438
K01709	0.554839592498	0.81349103222	0.297202277618	0.535121127806	0	0.408431209579	0.453555177029	0.168291009134	0.386068198042	0	0.52631275532	0.547299654373	0.315206949558	0.166988746676	0.269658264598	0.408377493216	0	0	0.354349600431	0.465015021732	0.861983742066	0	0	0.251219660844	0.112247229681	0	0.577821963231	0	0	0.0769832097916	1.5785932589	0.291606668598	0.353354539234	0	0.812458911747	0.162760229142	0	0
K01710	2.23764221838	2.59286933614	2.34201133762	1.79985370213	1.706308491	1.91148539024	1.79574763089	1.51999926336	2.39694859921	1.27709289764	2.38104455145	2.28662171796	2.26580585058	1.47529757503	2.6918467716	1.91123399407	3.1724693083	2.99555195145	1.65228502284	1.63502404012	1.79284557246	2.28893212389	3.03884189524	2.09137124992	1.75433106095	1.83684786762	1.88954234683	1.85080943667	4.48858035224	1.89930249139	4.45132832418	2.15490373705	1.97025701853	2.18926178291	1.62802474355	2.03343029696	0.832040099776	2.21632314625
K01711	0.93366409202	0.950493864636	1.24847582733	0.341998330927	0	1.20928196229	0.996489686103	0.625322774755	0.839586239785	0.460576818955	0.662769895678	1.08638942978	0.555437848385	1.142443928	1.03824648581	1.20912291904	1.48015053409	0.822061122879	1.49766531647	0.876364116846	0.679424893794	0.450799986942	0	0.91987172193	0.789905904105	0.713406252291	0.771369393639	1.00643566753	0.68832476378	0.978305364993	1.17185400696	0.86130126353	1.01350490648	1.21981601377	0.773681089746	1.83848448049	1.27916108429	1.24610217283
K01712	0.427434038927	0.416594552516	0.667369909127	0.41277710657	0.366644506307	0.571251227845	0.607406448177	0.398429620017	0.54573186602	0.336206435678	0.597718072758	0.846901527251	0.557670182344	0.121769052394	0.535914319513	0.571176097596	0.752330588369	0.941196031931	0.495322732916	0.42652762186	0	0	0	0.902689003532	0.309738690041	0	0.549723750622	0.557932422396	0.683663959653	0.556911591824	0	0.516374129285	0.663298750536	0.722146762392	0.414151367682	0.74643721444	0	0
K01714	1.17364117555	1.70511556479	1.22030595969	1.98187862455	1.1517485494	1.37328632933	1.14136211876	1.04056396866	1.42432788118	0.932556018526	1.33975958668	1.04556840862	1.05305488636	1.62120875419	1.31979559853	1.37310571643	2.06378017079	1.22600712424	1.03736772081	1.11407385348	1.70019937127	2.17965817102	1.68998961241	1.72356120588	1.30243397484	0.77917007022	1.00071418454	1.48653640539	2.50991319973	1.22506409841	1.54341772778	1.43444654617	1.18710689035	1.9022930867	1.15940825445	1.45402054909	0.888168240892	2.12183417164
K01715	0.547103835055	0	0.121489386686	0.595871442999	0.862117116921	0.363027415957	0.313128709645	0.184618718027	0.346611631637	1.01963619349	0.444568770754	0.133166591447	0.630470914342	0.620820601016	0.0528157351208	0.362979671044	0.40319679603	0	0	0.319053296526	1.134551118	0.842405454605	0.977588409108	0.554347314033	0.360806915827	0	0.662825817295	0	1.14996544553	0.327438483775	0	0.398883943361	0.269319237433	0.542066234819	0.869125551942	0.453288135696	0.508674649859	1.09459631384
K01716	0	0	0	0	0	0	0	0	0	0	0	0	0.162423779124	0.327170380571	0	0	0	0	0	0	0	0	0	0.074896504216	0	0	0	0	0	0	0	0	0	0	0	0.343629716489	0	0
K01719	0.312464628337	0	0.924528321728	0.545725742691	0	0.743369661327	0.758223920322	0.383232881188	0.750465542632	0	0	0.661078934768	0.753870878687	0.40201506515	0.63487392538	0.743271894277	0.928498995841	0.947070237015	0.487355327498	0.313842240873	0.0708814174756	0	0.843380714142	0.528867230347	0.555395468648	0	0.361472171326	0.415168525649	0	0.771639511846	0	0.485461593224	0.275829370281	0.713362797163	0	0.595907969224	0.708155738837	0
K01725	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271100809109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K01726	0	0	0.274164620827	0	0	0	0	0.236401236344	0.283963149674	0.703175370299	0	0.582588636066	0.360457022652	0.11688225378	0.290186209142	0	0	0	0.348198864722	0	0.290592801808	0	0	0.299056054457	0.261176060552	0	0.330494705911	0	0	0.133377936952	0	0.114158355075	0	0	0	0	0	0
K01730	0	0.5461541181	0.383464566754	0	0	0	0	0.0844550255048	0.156817921962	0	0	0	0.23730951589	0	0	0	0	0	0.29091844148	0.36530478801	0	0	0	0.404581912373	0.109207557076	0	0	0.487724077624	0	0.241724658582	0	0.225245866757	0.230227286016	0.720410838892	0	0.516334909922	0	0
K01733	0.903799423703	1.05082281621	0.636127900254	0.627507937486	0	1.42825928736	0.78303227075	0.771821217819	0.784345731838	1.15662669118	1.27431232019	0.911571779167	0.9170643656	0.948614448001	0.904010351102	1.42807144448	0.787665179799	0.65518609573	0.768589849536	1.05835135157	1.60440297812	0	0	1.09655287265	0.745257729077	0.874939118478	1.262367435	0.701768635074	0	0.856550128507	0	1.07004399939	0.924642612149	1.05138062976	0.769875626904	1.18161514562	1.00241997222	0.880663777575
K01734	1.20336546352	1.02947555806	0.989435504126	1.26754706116	0.883890984761	1.40768627663	1.31518421906	0.775913847264	0.962799062519	1.21466662654	0.700428567709	1.37371034189	1.13965684422	0.655240055962	0.991623582136	1.40750113948	1.9330026188	1.136268764	1.47660432285	1.39223952819	0	2.45716991874	0.90013681973	1.06644055006	0.919621280966	0	0.954665448864	2.02023301808	1.91669497502	1.07885452554	2.28622649493	1.296577631	0.897060763577	1.00742811495	1.92649799317	0.918363330646	1.77478327879	1.3574896386
K01735	0.878437561852	0.961219100997	0.948483879148	0.461190128844	0	1.09327830512	0.832385191317	0.740777360808	0.791639187879	1.03153037011	0.535621891091	0.847794353361	0.748720912498	0.868517198231	1.16996714584	1.09313451852	0.712539842282	0.661992082453	0.773034535182	0.889056244334	0.682099706815	0.526971963519	1.75603980564	0.671304982128	0.725277518117	0	0.794516193179	0.574893621575	1.49654648146	0.796636418188	1.09121510271	0.821159783166	0.70169865333	0.880620861385	0.923039681369	0.984588267036	0	0
K01736	1.22317189451	1.272896986	0.679678895058	1.05816047053	1.11792488781	1.56637995308	0.867692291425	0.66884130933	0.965459665838	0.5046721278	0.525861670921	0.847885893063	0.980566381247	0.92209757245	1.21985106588	1.56617769413	0.986835011754	0.935153322401	0.804968874681	0.777078315211	0.606483708487	0	1.37684907467	0.72245149857	0.700047993753	1.41429297509	1.31618633434	0.752354548946	0	1.08297720437	1.70669139091	0.862912052365	0.921357451848	0.915074964869	0.475493211587	0.907872395441	1.43944328337	0.951885320137
K01737	0.798670697347	0.761252503307	0.733469581199	0.174911271538	0	0	0.12134531481	0.460990923274	1.00639861217	0.351492027331	0.717039732748	0.412385258793	0.588179718217	0.45174223936	0.608184989002	0	0	0.399999049163	0.688454388179	0.726476678313	0.0456649348517	0	0	0.492644630401	0.733162739633	0	0	0.536881698038	2.46194587089	0.591295426581	1.10080290888	0.378828386161	0.336666839248	1.0306996626	0	0.47973227759	0	0.813489569328
K01738	0.86944548846	1.29891052241	1.12136081035	1.19598332609	1.31172293068	2.24888244038	1.42153392599	1.03746457807	1.08126261575	1.91286279054	1.30488535702	1.50262323299	1.32987560322	1.37665592336	1.53716684911	2.24858667017	1.71989661885	1.91200580274	0.970476142825	1.56479997396	0.802438765457	1.39520273519	1.48102612384	1.06538187848	1.27207381907	1.57416733004	1.72281001622	0.697349619182	0.7956872572	1.24993584662	1.24124240967	1.25587999671	0.963952801674	1.23633394339	1.34800753075	1.24349184774	0.655727374674	0.840631940122
K01739	0.0694291328294	0	0.0340556771199	0.0928805510279	0	0	0	0.0344517768651	0.0142983518204	0.295452115942	0	0.0488138910582	0.107416323969	0.0928571564679	0.0453765884246	0	0	0	0	0	0.0541811499512	0	0	0.0606793226662	0.0762204913922	0	0.155333994192	0	0	0.0558235272561	0	0.0453876118054	0.052957904638	0	0.190186329838	0	0	0
K01740	2.43318162419	2.95474236005	2.13291474259	1.81399774919	1.7846371721	2.05147988068	1.64838937314	1.49054972451	2.04816217781	1.52843189181	1.71211488058	1.87427997794	1.77301089867	0.957126358011	1.94897017462	2.05121007261	1.7693068699	1.39664642509	1.81039057776	1.36862965645	1.00047043879	2.57499059742	1.34971511483	1.74418663921	2.00547318153	1.76347338691	2.55377162733	1.90590792655	0.563976548379	1.996727325	1.88924527182	2.08755920252	1.64849342647	1.93965975448	1.70356994887	1.14700485295	1.97717444873	0
K01741	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0832722123895	0	0	0	0	0	0	0.496768161053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K01744	0.385298530353	0.877943459363	0.604674456308	0.537074431357	0.470309453333	0.704948283338	0.834842691923	0.424302045091	0.65930269766	0.347777998635	0.73977790409	0.705294903198	0.706502688811	0.65330232036	0.751717423596	0.70485556942	0.529450464322	0.972587225363	0.626557746356	0.600800756657	0.0424554740803	0.503480895475	1.21142188235	0.633363839487	0.472915261547	0.485674950683	0.647750067346	1.1602263154	0.925250656398	0.521783568893	0	0.559159573349	0.497926377242	0.850138889042	0.818344947956	0.783278782881	0	1.7631947693
K01745	0.63714849584	0.900375678911	0.968614794917	0.631309117239	0.624295061764	0.763958430766	0.887753914042	0.453579075134	0.711537564785	0.530975999275	0.831666129333	0.619693522892	0.583373615274	0.191448366229	0.748721221797	0.763857955907	1.44922097587	1.16030807767	0.675833560323	0.884467052579	0	0	0	1.53506220955	0.446947699845	0.385020083696	0.952333807469	1.24745441357	0.802152356598	1.0758097777	2.32356372589	0.838137052483	1.02459986211	1.1702285189	0.428644995981	1.20232447633	0	0
K01746	0.19169050278	0.601710661082	0.133751210211	0	0	0.45384529277	0	0.127494816922	0.323484487423	0	0	0.2062547886	0.27641975271	0.0562547511781	0.163941516379	0.453785603604	0	0	0	0.384921187482	0	0.668437353055	0	0.254580189355	0.159412886028	0	0	0.282762919144	0	0.275843962732	0	0.237531147337	0.168403314112	0.224803921261	0	0.182152570483	0	0
K01749	0.188825651552	0	0	0.237308950421	0	0	0.121003976106	0.0973018873192	0.0952865939601	0.421456144249	0	0.146666700533	0.273898222582	0.475912340655	0.0930738264223	0	0	0	0.255552569227	0	0.235805119038	0	0	0.318837767607	0.207858715679	0	0	0	1.46675497065	0.106922864331	0	0.149287486295	0.256463208087	0.333690937436	0	0.396748812174	0	0.829293721728
K01750	0	0	0	0	0	0.694574911316	0	0	0	0	0	0	0	0	0	0.694483561691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168254362507	0	0	0	0	0	0
K01751	0	0	0.221837545511	0	0	0	0	0	0.179679014244	0	0.315244459928	0.198819248066	0.19996906465	0.384617754261	0	0	0	0	0	0.192159860667	0	0	0	0.440582127702	0	0	0.48213384568	0	0	0.225467608953	0	0.112475969272	0.202401123846	0.227427130755	0	0.493174290925	0	0
K01752	1.49082035809	1.143845568	0.897420482555	1.56264873902	1.06775056431	1.46196914055	0.89883561495	0.767935612348	0.972500998822	1.52255097355	1.73178926427	1.27014316163	1.35673303013	1.41779215284	1.01124188993	1.46177686419	1.3001416783	0.718218841481	1.25970625142	0.857403230902	0	1.71141715542	1.73533597719	1.29680936544	1.19670448801	0.672648546902	1.39111756824	0.490056231448	2.53065763434	0.988537875063	1.02286831399	1.30217744461	1.09763606562	0.977205035039	1.06556928697	1.3247782965	1.13996168142	2.43336985324
K01753	0	0	0	0	0	0	0	0.0487447688973	0.0716222598079	0	0	0	0.0951139106175	0.321483474628	0	0	0	0	0	0	0	0	0	0.28308177091	0.145330332996	0	0.267872647601	0	0	0	0	0	0.153277906553	0	0	0.21422944527	0	0
K01754	0.562855295905	0.835078740572	0.507203267087	0.742754741361	0.997472684638	1.13791323828	0.409638884637	0.537666967461	0.64224914056	0	0.935539103798	0.297326293508	0.841707841075	0.952621335207	0.578259910508	1.13776358135	1.0772447238	0	0.490811859099	0.584621520816	0.438569072251	0.97600717373	1.5430780006	0.992577079786	0.700948460063	0.467557585515	0.585562300199	0.519587091605	1.23169267655	0.612672509794	0	0.668908610936	0.600559944713	0.714430196065	0.638487955988	1.22807383088	1.14835933928	1.8063295299
K01755	1.2432961885	1.28587553467	1.01767821627	1.27119253867	1.13908107231	1.70364613224	1.01880791177	0.765330773046	1.01189970182	1.08144078618	1.47017013641	0.961351541872	1.03366259522	1.18999652974	1.27591321048	1.70342207083	0.729080504589	0.801535344404	0.8181850053	1.45675287995	1.22425722436	1.35372008619	1.09501446464	1.1347904131	1.13569638036	0.736948760162	1.40082868385	0.873312092254	0	0.908105331636	1.18935354056	1.16464183103	0.987999906647	0.649537926213	1.09256310872	1.52926735136	1.46821468415	0.815235499396
K01756	1.38964035096	0.968230465473	1.06660831132	1.66051366575	1.28744524838	1.09827669452	0.689377735331	1.17275323872	1.23278574184	0.927459020689	1.19355036479	0.950009091297	0.878695795816	1.01138847789	0.836650848301	1.09813225054	1.37070347822	0.976114985025	1.13510207192	1.10080775616	1.15790327976	0.906015109757	0.920638373226	0.983404468305	1.40093269074	1.31280160353	0.920333761963	1.16894131298	0.898471777957	1.16749946291	1.27023591065	1.04678135462	0.999710109325	0.999811235061	1.07090714342	1.2143182287	1.40190589024	0
K01758	0	0	0	0	0	0	0	0.029619621403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K01759	1.37087059195	3.31808737375	1.15397890474	0.756930479311	0.744373303475	1.17421762269	1.01344764752	0.777250435938	1.09091971044	1.48381048502	0.397418934592	1.66159619301	1.5269747823	1.02932272681	1.47145386096	1.17406319106	1.23775948141	2.61416435227	1.32827557177	1.17920538766	0.410130617218	0	0	0.981106302468	0.469170879446	0.942569266556	1.11646976492	1.16203157953	0	1.17456072817	1.84538717117	0.997858994388	0.628202843794	1.26815611385	1.01627321378	1.02717505688	0	0.69210922772
K01760	0.174776326768	0	0.0818972021426	0.263646590111	0	0	0	0.0183441021844	0.0933850274266	0.182796680544	0.226628785071	0.104495391802	0.29363294828	0.433855180381	0.0405129721502	0	0.402426553285	0	0	0	0	0	0	0.222593907535	0.125373879193	0	0.390113382692	0.151003371404	1.84823003962	0.136417206644	0	0.107997482899	0.107237628355	0.21431189687	0.405945310066	0.925638056923	0.341010905764	0.875868892226
K01761	0.0633289993158	0	0.0801873761561	0.131649516764	0	0.115826114825	0.11826283402	0.104800704695	0.0762586726279	0.171514967944	0.0935184824648	0.115567871177	0.0874195791855	0.0708012431405	0.0996571370238	0.115810881519	0	0	0	0.070331758674	0.084638733235	0	0	0.106227226202	0.0982322163585	0.450224591777	0.124989734016	0	0	0.0960613489003	0	0.0563858352512	0.0761464740221	0	0.0767589876292	0.129070662312	0	0
K01766	0	0	0.027035489792	0	0	0	0	0.0226227176322	0.0169586956712	0	0	0	0.172928315988	0.214934168467	0.0178856693356	0	0	0	0	0	0	0	0	0.0532285239973	0	0	0.103237208268	0	0.694523558594	0.011801966706	0	0.0188418307057	0	0.103791129264	0.304972956355	0.258051901148	0	0
K01770	0.736225155413	0.656019754648	0.88891635389	0.26527799981	0.57519961425	1.18070870031	1.29632934181	0.71851755616	1.14848166599	1.18475823099	0.972842742586	0.595263551526	0.948007703794	0.732237067048	0.975550612964	1.18055341498	1.30646459839	0.411360667888	0.870052709957	1.12003069994	0.644086957821	0.671362108064	0	1.12763380284	0.902739051004	0.982994103381	1.14493811561	1.67978146354	1.06159117389	0.983352586027	1.47546084319	0.999150449344	0.866848551461	1.04776228742	1.39697040001	0.658137095866	1.10057124883	1.46908165801
K01771	0	0	0	0	0	0	0.135928317647	0	0	0	0	0.115258689022	0	0	0	0	0	0.255891847949	0.154023176229	0	0	0	0	0	0	0	0.221865772353	0	0	0.0951762838025	0	0.0240737210552	0.0608618344082	0	0	0	0	0
K01772	0	0	0	0	0	0	0	0	0	0	0	0.0464556148749	0.113600439855	0.199479677002	0	0	0.229428881928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0361395269699	0	0	0	0.216726935702	0	0
K01775	1.00886552636	0.896740663048	0.714165534017	0.951469254347	1.00741396184	0.447163286603	0.900785769206	0.582323184285	0.837785981467	0.896674913802	1.05854935935	0.818517291957	1.085145153	1.21585247115	0.730295650319	0.447257007287	0.431217318265	0.667983047905	0.871060270872	0.948320227829	0.530559120123	0.832018471448	0.666070978523	0.867015772685	0.641226468499	0	0.906306851986	0.48781813642	2.60764097565	0.705840378135	0.99929771514	0.740363182474	1.06042718746	1.00519356488	0.960458140362	1.48551272435	0.766228774702	1.88252240826
K01776	0.745145409825	0.584388261845	1.38622950846	0.876546205447	1.6529448347	0.799741584449	0.765660537206	0.542847052032	0.918293610019	1.03161820063	0.740381401046	0.993085313457	0.747727130028	0.762941717211	0.750513821704	0.799636403435	1.11847861363	0.767791618917	0.976287773164	0.819230621364	0.279815237969	0.992502780901	1.36225717879	1.02147776157	0.886270443335	0.573833384152	0.856389242435	0.618299414975	2.15264463409	0.786340193749	1.53228164284	1.02951565928	0.813731766821	1.14968857397	0.67695697269	1.16166015776	0.953235237066	1.03866342295
K01778	0.769278357459	0.58307186114	0.933176942535	0.611882972793	0.834983922949	1.16297307693	0.752137862306	0.458994565855	1.07788089527	0.314846035519	0.578990663811	0.779055838964	0.808481889412	0.958436527302	0.942659561604	1.16282012417	0.526504143682	0.920316088969	0.938254644157	0.774771210886	0.636857216869	0.474122970026	0.446794575274	1.15186119712	0.655610832393	1.24597525074	0.562750345558	0.869605842333	0	0.832879129651	0.84443267268	0.637680247236	0.550498522146	0.72649803572	0.94269247664	0.604464195235	0	0.532633708337
K01779	0	0	0.115001159085	0	0	0	0	0	0.0496809420358	0	0.378727676774	0	0.130147531454	0.394546922337	0	0	0	0	0	0	0	0	0	0.401154688713	0	0	0.452233832473	0	0	0	0	0.0467404304574	0	0.199764972458	0	0.817180863361	0	0.885861668179
K01782	0	0	0	0	0	0	0	0	0	0	0	0	0.114766835289	0.251807613463	0	0	0	0	0	0	0	0	0	0.060721834159	0	0	0	0	0	0	0	0	0	0	0	0.274330595374	0	0
K01783	1.3914044148	1.32493602558	1.02485329109	1.25086815484	1.45564170846	1.06084050353	1.04383625958	0.847255445569	0.969194953623	1.26641763448	1.27234563566	0.851554680884	1.1252200372	1.06463105355	1.09732887007	1.06070098311	1.05339598238	0.791361579363	0.782587691811	1.11856218215	1.02547979308	1.48733688687	0	1.08694535792	0.972421885403	1.54604286382	0.960118556865	0.682709560982	0	1.10962389823	2.35251677182	1.1003811216	0.598813602279	1.03862810734	0.794097185002	1.09224589911	0.801979105052	0.405395336265
K01784	1.63016984421	2.43450020043	1.91204563535	1.40879241309	1.68196896596	2.6747066269	2.12162933399	2.03478086655	1.72893940457	1.38059574149	1.71186501299	1.70770348471	1.90396998302	1.98249013826	1.98502161712	2.67435485282	1.72812767562	1.74496788647	1.94508642111	2.14760237088	2.7636891986	1.96801086192	1.64375820461	1.68808710099	1.72300006138	2.02845808623	1.64676157993	1.07731548353	1.71149757027	2.20267369329	0.937525734162	1.84767595197	1.80852994396	1.95048034083	1.47274295251	2.45687636038	2.43621440342	3.06428303653
K01785	1.59360931789	2.34280551878	3.25569266103	1.96961438779	1.51122033947	1.40295160545	1.9160971052	1.32716156994	1.75763781009	0.921892104453	2.25144445036	2.3628690058	2.0848969578	0.990868562417	1.59985194547	1.40276709101	2.93301852484	2.83403284685	2.3000500675	2.12198863084	0.577700797273	2.53102751785	2.7900312749	2.24422282005	1.53591180561	1.2958676869	1.99632546377	1.96952531701	1.8739378133	2.09945513733	2.85862931195	1.86480461944	1.83356656132	2.60310646905	1.52748013367	2.49221290959	1.48852891062	1.70805680055
K01786	0.388052402337	0.810290064785	0.573228240765	0.448252689007	0.557616595609	0.484754903698	0.591493323924	0.252222740788	0.406501418968	0	0.231584657494	0.26688869077	0.610226486389	0.763902438367	0.330540816253	0.484691149339	0.931135761115	0.368982000627	0.517022777315	0.465986586462	0	0.659181226814	0	0.857255472159	0.342549387725	0.394023620448	0.384585517885	0.458905364034	0.73528756122	0.511510392536	0	0.500163312349	0.225401092732	0.44810517505	0.566583629234	1.41475381082	0.762274778263	1.61884836731
K01787	0.511890041058	1.27151166551	0.924230797126	1.04313332926	0.625637932091	1.02038108378	0.451831829296	0.328017669024	0.708253919144	0	0.191263467446	0.790782592472	0.735207704244	0.608029141024	0.759333344487	1.02024688453	0.642331797478	0.749996800374	0.584737800024	0.815757767158	0.74576028177	0	0	0.451470354559	0.365847607802	0	0.487601794746	0.487267542576	0	0.57947597352	1.35941874931	0.569977495756	0.703704740381	0.754980664761	0.392374971519	0.276692834484	0.659207975079	0
K01788	0.25345404368	0	0.0790643089235	0.503453458162	0.299906048522	1.18900931242	0.295110569904	0.0978894868286	0.424765686412	0	0.602835985678	0.169505449372	0.349281530193	1.07248224248	0.142102151006	1.1888529354	0	0	0.19177146302	0.399113684958	1.27975408316	0.475243097811	0	0.482416044637	0.179382676678	0	0	0.198319258505	0.720736210222	0.192338471047	0	0.375663989658	0.478587937095	0.22495204171	0	0.316741660219	0.39075611967	0.747290578456
K01790	1.04129644896	3.13772512107	1.54415761749	0.919922738278	0.866888115231	1.12103889724	1.81684791235	0.677826339099	1.27187966502	0.836918148799	1.54542711284	1.80720320843	1.35584913273	0.465248707393	1.21575615549	1.12089145961	0.654844478224	1.81473071899	1.18824049178	1.47649952733	0.0644084855775	2.08663281172	0.685818143509	0.934776725947	1.11802300812	0.983134252666	1.39268663441	0.96230807228	1.38330383216	1.16286905023	3.66073395822	1.2476888228	1.1069366274	1.32404542211	1.82232517276	0.75406749918	2.08038257058	0.798073464029
K01791	1.19884885196	2.19792668123	1.7380811036	1.24491459518	0	2.50202038425	1.62294813867	0.897529620519	1.55008207871	1.30246637984	0.832579793801	2.17478603429	2.48936091804	1.03091898046	1.75224490034	2.50207746457	2.11693478629	1.8608702358	1.64071555523	1.57626157334	0.0606611659786	1.26110892402	1.97755960187	0.826659307216	1.29853724931	0	1.05259784666	2.18480556859	1.72755421675	0.861306283826	3.22995522786	1.04544489831	1.23711326404	1.58286300954	0.740774543768	1.90731126606	0.80813809982	1.87291151395
